/Users/joe-caozhi/Library/Python/3.9/lib/python/site-packages/gymnasium/envs/registration.py:519: DeprecationWarning: [33mWARN: The environment Walker2d-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(

======================================================================
  Multi-Seed Statistical Power Experiment
  Mode: quick | n_seeds=10
  Envs: ['Walker2d-v4', 'HalfCheetah-v4']
  Algorithms: ['Standard_PPO', 'HCGAE_Imp12', 'HCGAE_Imp12_SCR']
  Total runs: 60
  Estimated time: ~5 min (5 min/run)
======================================================================

  [1/60] SKIP Walker2d-v4 Standard_PPO seed=1
  [2/60] SKIP Walker2d-v4 Standard_PPO seed=2
  [3/60] SKIP Walker2d-v4 Standard_PPO seed=3
  [4/60] SKIP Walker2d-v4 Standard_PPO seed=4
  [5/60] SKIP Walker2d-v4 Standard_PPO seed=5
  [6/60] SKIP Walker2d-v4 Standard_PPO seed=6
  [7/60] SKIP Walker2d-v4 Standard_PPO seed=7
  [8/60] SKIP Walker2d-v4 Standard_PPO seed=8
  [9/60] SKIP Walker2d-v4 Standard_PPO seed=9
  [10/60] SKIP Walker2d-v4 Standard_PPO seed=10
  [11/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=1
  [12/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=2
  [13/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=3
  [14/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=4
  [15/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=5
  [16/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=6
  [17/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=7
  [18/60] SKIP Walker2d-v4 HCGAE_Imp12 seed=8

  [19/60] Walker2d-v4 | HCGAE_Imp12 | seed=9
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  163840/300000 [██████████░░░░░░░░░░]  54.6% | Eval=  397.5 Rec= 380.8 | VL=3.194 EV=+0.995 | ᾱ=0.069(±0.054) αmax=0.15 | c_mc=0.10 | bias=+0.853 var=6.708 SNR=0.018 | scr=0.101 ΔV=0.477 err_μ=4.511 err_ema=7.332 | δ:μ=+0.001 σ=2.106 r1=-0.30 | KL=0.0163 clip=0.21 |  2739fps    60s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  165888/300000 [███████████░░░░░░░░░]  55.3% | Eval=  397.5 Rec= 388.6 | VL=3.166 EV=+0.995 | ᾱ=0.069(±0.056) αmax=0.15 | c_mc=0.10 | bias=-2.067 var=6.370 SNR=0.135 | scr=0.105 ΔV=0.498 err_μ=4.755 err_ema=7.203 | δ:μ=+0.020 σ=1.841 r1=-0.31 | KL=0.0167 clip=0.25 |  2743fps    60s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  174080/300000 [███████████░░░░░░░░░]  58.0% | Eval=  413.1 Rec= 406.3 | VL=3.885 EV=+0.994 | ᾱ=0.068(±0.052) αmax=0.15 | c_mc=0.10 | bias=-2.141 var=7.669 SNR=0.182 | scr=0.130 ΔV=0.592 err_μ=6.012 err_ema=6.944 | δ:μ=+0.036 σ=1.650 r1=-0.26 | KL=0.0164 clip=0.23 |  2730fps    64s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  176128/300000 [███████████░░░░░░░░░]  58.7% | Eval=  413.1 Rec= 408.2 | VL=8.814 EV=+0.984 | ᾱ=0.058(±0.042) αmax=0.14 | c_mc=0.10 | bias=+1.736 var=20.156 SNR=0.055 | scr=0.160 ΔV=0.715 err_μ=7.092 err_ema=6.951 | δ:μ=-0.024 σ=2.442 r1=-0.15 | KL=0.0140 clip=0.19 |  2732fps    64s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  184320/300000 [████████████░░░░░░░░]  61.4% | Eval=  418.7 Rec= 404.6 | VL=4.036 EV=+0.995 | ᾱ=0.060(±0.050) αmax=0.14 | c_mc=0.10 | bias=-0.956 var=7.345 SNR=0.108 | scr=0.113 ΔV=0.527 err_μ=5.257 err_ema=6.667 | δ:μ=+0.023 σ=1.725 r1=-0.20 | KL=0.0157 clip=0.21 |  2730fps    68s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  186368/300000 [████████████░░░░░░░░]  62.1% | Eval=  418.7 Rec= 398.2 | VL=3.727 EV=+0.995 | ᾱ=0.064(±0.052) αmax=0.14 | c_mc=0.10 | bias=-2.511 var=7.428 SNR=0.262 | scr=0.124 ΔV=0.580 err_μ=5.783 err_ema=6.623 | δ:μ=+0.060 σ=1.931 r1=-0.30 | KL=0.0176 clip=0.24 |  2731fps    68s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  194560/300000 [████████████░░░░░░░░]  64.9% | Eval=  419.9 Rec= 409.2 | VL=1.943 EV=+0.997 | ᾱ=0.059(±0.049) αmax=0.13 | c_mc=0.10 | bias=-1.774 var=5.785 SNR=0.182 | scr=0.067 ΔV=0.312 err_μ=3.223 err_ema=6.153 | δ:μ=+0.036 σ=1.993 r1=-0.32 | KL=0.0164 clip=0.22 |  2731fps    71s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  196608/300000 [█████████████░░░░░░░]  65.5% | Eval=  419.9 Rec= 416.3 | VL=2.368 EV=+0.996 | ᾱ=0.057(±0.045) αmax=0.13 | c_mc=0.10 | bias=-1.846 var=5.686 SNR=0.130 | scr=0.100 ΔV=0.423 err_μ=4.777 err_ema=6.084 | δ:μ=+0.017 σ=1.689 r1=-0.23 | KL=0.0177 clip=0.25 |  2733fps    72s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  204800/300000 [█████████████░░░░░░░]  68.3% | Eval=  435.0 Rec= 421.0 | VL=2.836 EV=+0.996 | ᾱ=0.054(±0.045) αmax=0.13 | c_mc=0.10 | bias=-0.197 var=5.551 SNR=0.077 | scr=0.085 ΔV=0.375 err_μ=4.022 err_ema=5.662 | δ:μ=+0.014 σ=1.479 r1=-0.19 | KL=0.0169 clip=0.23 |  2739fps    75s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  206848/300000 [█████████████░░░░░░░]  68.9% | Eval=  435.0 Rec= 415.2 | VL=1.799 EV=+0.997 | ᾱ=0.058(±0.048) αmax=0.13 | c_mc=0.10 | bias=-2.969 var=4.349 SNR=0.341 | scr=0.081 ΔV=0.355 err_μ=3.913 err_ema=5.574 | δ:μ=+0.056 σ=1.517 r1=-0.29 | KL=0.0178 clip=0.25 |  2741fps    75s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✗]  215040/300000 [██████████████░░░░░░]  71.7% | Eval=  415.9 Rec= 409.7 | VL=3.772 EV=+0.995 | ᾱ=0.053(±0.042) αmax=0.12 | c_mc=0.10 | bias=+0.405 var=7.191 SNR=0.025 | scr=0.107 ΔV=0.431 err_μ=5.097 err_ema=5.381 | δ:μ=-0.005 σ=1.788 r1=-0.22 | KL=0.0171 clip=0.23 |  2741fps    78s
