  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  163840/300000 [██████████░░░░░░░░░░]  54.6% | Eval=  387.6 Rec= 378.0 | VL=4.170 EV=+0.990 | ᾱ=0.009(±0.007) αmax=0.02 | c_mc=0.10 | bias=-3.286 var=15.645 SNR=0.185 | SCR=0.139(×0.14) ΔV=0.095 err_μ=6.136 err_ema=6.558 | δ:μ=+0.045 σ=2.235 r1=-0.31 | KL=0.0151 clip=0.21 |  2037fps    80s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  165888/300000 [███████████░░░░░░░░░]  55.3% | Eval=  387.6 Rec= 380.0 | VL=2.511 EV=+0.996 | ᾱ=0.009(±0.008) αmax=0.02 | c_mc=0.10 | bias=-1.857 var=6.676 SNR=0.175 | SCR=0.135(×0.13) ΔV=0.058 err_μ=4.077 err_ema=6.434 | δ:μ=+0.024 σ=1.672 r1=-0.30 | KL=0.0164 clip=0.23 |  2031fps    82s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  174080/300000 [███████████░░░░░░░░░]  58.0% | Eval=  402.5 Rec= 379.3 | VL=4.275 EV=+0.991 | ᾱ=0.008(±0.007) αmax=0.02 | c_mc=0.10 | bias=+0.491 var=14.669 SNR=0.008 | SCR=0.134(×0.13) ΔV=0.079 err_μ=5.755 err_ema=6.319 | δ:μ=+0.008 σ=1.962 r1=-0.28 | KL=0.0174 clip=0.23 |  2010fps    87s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  176128/300000 [███████████░░░░░░░░░]  58.7% | Eval=  402.5 Rec= 383.3 | VL=5.154 EV=+0.993 | ᾱ=0.009(±0.007) αmax=0.02 | c_mc=0.10 | bias=-4.212 var=11.652 SNR=0.274 | SCR=0.137(×0.14) ΔV=0.101 err_μ=7.327 err_ema=6.369 | δ:μ=+0.056 σ=1.655 r1=-0.28 | KL=0.0155 clip=0.21 |  2009fps    88s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  184320/300000 [████████████░░░░░░░░]  61.4% | Eval=  426.2 Rec= 384.4 | VL=10.698 EV=+0.986 | ᾱ=0.009(±0.008) αmax=0.02 | c_mc=0.10 | bias=-1.626 var=21.274 SNR=0.112 | SCR=0.148(×0.15) ΔV=0.139 err_μ=9.491 err_ema=6.583 | δ:μ=+0.032 σ=2.077 r1=-0.26 | KL=0.0162 clip=0.22 |  2000fps    92s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  186368/300000 [████████████░░░░░░░░]  62.1% | Eval=  426.2 Rec= 394.8 | VL=3.763 EV=+0.993 | ᾱ=0.010(±0.008) αmax=0.02 | c_mc=0.10 | bias=-6.088 var=13.165 SNR=0.413 | SCR=0.150(×0.15) ΔV=0.108 err_μ=7.431 err_ema=6.625 | δ:μ=+0.095 σ=2.034 r1=-0.25 | KL=0.0155 clip=0.21 |  1999fps    93s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  194560/300000 [████████████░░░░░░░░]  64.9% | Eval=  437.2 Rec= 404.1 | VL=3.867 EV=+0.995 | ᾱ=0.008(±0.007) αmax=0.02 | c_mc=0.10 | bias=-3.068 var=8.918 SNR=0.262 | SCR=0.138(×0.14) ΔV=0.070 err_μ=5.203 err_ema=6.407 | δ:μ=+0.049 σ=1.583 r1=-0.21 | KL=0.0169 clip=0.24 |  1992fps    98s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  196608/300000 [█████████████░░░░░░░]  65.5% | Eval=  437.2 Rec= 408.6 | VL=6.457 EV=+0.989 | ᾱ=0.008(±0.006) αmax=0.02 | c_mc=0.10 | bias=+0.727 var=16.920 SNR=0.053 | SCR=0.141(×0.14) ΔV=0.099 err_μ=7.469 err_ema=6.460 | δ:μ=-0.022 σ=1.790 r1=-0.23 | KL=0.0169 clip=0.23 |  1993fps    99s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  204800/300000 [█████████████░░░░░░░]  68.3% | Eval=  427.5 Rec= 403.9 | VL=5.025 EV=+0.993 | ᾱ=0.008(±0.006) αmax=0.02 | c_mc=0.10 | bias=+0.612 var=11.946 SNR=0.056 | SCR=0.136(×0.14) ΔV=0.070 err_μ=5.741 err_ema=6.371 | δ:μ=-0.014 σ=1.997 r1=-0.37 | KL=0.0179 clip=0.24 |  1985fps   103s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  206848/300000 [█████████████░░░░░░░]  68.9% | Eval=  427.5 Rec= 415.1 | VL=2.559 EV=+0.996 | ᾱ=0.008(±0.006) αmax=0.02 | c_mc=0.10 | bias=-3.059 var=7.198 SNR=0.234 | SCR=0.133(×0.13) ΔV=0.054 err_μ=4.671 err_ema=6.286 | δ:μ=+0.035 σ=1.685 r1=-0.27 | KL=0.0170 clip=0.23 |  1985fps   104s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  215040/300000 [██████████████░░░░░░]  71.7% | Eval=  407.7 Rec= 427.9 | VL=4.337 EV=+0.993 | ᾱ=0.007(±0.006) αmax=0.02 | c_mc=0.10 | bias=-2.792 var=13.129 SNR=0.187 | SCR=0.131(×0.13) ΔV=0.060 err_μ=5.199 err_ema=6.244 | δ:μ=+0.053 σ=1.922 r1=-0.21 | KL=0.0188 clip=0.25 |  1976fps   109s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  217088/300000 [██████████████░░░░░░]  72.4% | Eval=  407.7 Rec= 421.2 | VL=6.160 EV=+0.993 | ᾱ=0.006(±0.005) αmax=0.02 | c_mc=0.10 | bias=-1.099 var=13.280 SNR=0.076 | SCR=0.130(×0.13) ΔV=0.064 err_μ=5.845 err_ema=6.224 | δ:μ=+0.025 σ=1.993 r1=-0.21 | KL=0.0194 clip=0.26 |  1975fps   110s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  225280/300000 [███████████████░░░░░]  75.1% | Eval=  483.1 Rec= 430.3 | VL=4.828 EV=+0.994 | ᾱ=0.007(±0.005) αmax=0.01 | c_mc=0.10 | bias=-4.232 var=11.417 SNR=0.319 | SCR=0.126(×0.13) ΔV=0.072 err_μ=7.126 err_ema=6.124 | δ:μ=+0.059 σ=1.811 r1=-0.32 | KL=0.0181 clip=0.24 |  1965fps   115s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  227328/300000 [███████████████░░░░░]  75.8% | Eval=  483.1 Rec= 439.8 | VL=3.387 EV=+0.995 | ᾱ=0.006(±0.005) αmax=0.01 | c_mc=0.10 | bias=-2.305 var=10.258 SNR=0.177 | SCR=0.125(×0.13) ΔV=0.057 err_μ=5.652 err_ema=6.101 | δ:μ=+0.032 σ=1.890 r1=-0.23 | KL=0.0201 clip=0.27 |  1964fps   116s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  235520/300000 [███████████████░░░░░]  78.5% | Eval=  521.3 Rec= 471.8 | VL=3.141 EV=+0.995 | ᾱ=0.007(±0.005) αmax=0.01 | c_mc=0.10 | bias=-5.183 var=9.487 SNR=0.411 | SCR=0.129(×0.13) ΔV=0.071 err_μ=7.081 err_ema=6.171 | δ:μ=+0.082 σ=1.931 r1=-0.24 | KL=0.0213 clip=0.28 |  1948fps   121s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  237568/300000 [███████████████░░░░░]  79.2% | Eval=  521.3 Rec= 480.4 | VL=3.498 EV=+0.995 | ᾱ=0.006(±0.005) αmax=0.01 | c_mc=0.10 | bias=-2.995 var=8.805 SNR=0.217 | SCR=0.128(×0.13) ΔV=0.057 err_μ=5.525 err_ema=6.138 | δ:μ=+0.037 σ=1.628 r1=-0.20 | KL=0.0208 clip=0.26 |  1950fps   122s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  245760/300000 [████████████████░░░░]  81.9% | Eval=  484.3 Rec= 469.8 | VL=4.218 EV=+0.993 | ᾱ=0.006(±0.005) αmax=0.01 | c_mc=0.10 | bias=+1.742 var=14.266 SNR=0.083 | SCR=0.124(×0.12) ΔV=0.057 err_μ=6.099 err_ema=6.050 | δ:μ=-0.010 σ=1.826 r1=-0.24 | KL=0.0237 clip=0.29 |  1951fps   126s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  247808/300000 [████████████████░░░░]  82.6% | Eval=  484.3 Rec= 470.3 | VL=10.837 EV=+0.965 | ᾱ=0.006(±0.003) αmax=0.01 | c_mc=0.10 | bias=-0.797 var=63.692 SNR=0.007 | SCR=0.131(×0.13) ΔV=0.098 err_μ=10.022 err_ema=6.248 | δ:μ=-0.009 σ=2.952 r1=-0.16 | KL=0.0213 clip=0.28 |  1952fps   127s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  256000/300000 [█████████████████░░░]  85.3% | Eval=  489.1 Rec= 476.9 | VL=2.096 EV=+0.997 | ᾱ=0.006(±0.005) αmax=0.01 | c_mc=0.10 | bias=-2.479 var=6.688 SNR=0.292 | SCR=0.122(×0.12) ΔV=0.039 err_μ=4.334 err_ema=6.060 | δ:μ=+0.052 σ=1.607 r1=-0.26 | KL=0.0183 clip=0.25 |  1942fps   132s
  [HCGAE_Imp12_s4    |①✓②✓③✗④✗⑤✓]  258048/300000 [█████████████████░░░]  86.0% | Eval=  489.1 Rec= 475.5 | VL=2.689 EV=+0.995 | ᾱ=0.006(±0.005) αmax=0.01 | c_mc=0.10 | bias=-3.753 var=12.459 SNR=0.211 | SCR=0.120(×0.12) ΔV=0.047 err_μ=5.247 err_ema=6.019 | δ:μ=+0.047 σ=1.983 r1=-0.19 | KL=0.0221 clip=0.29 |  1945fps   133s
