/Users/joe-caozhi/Library/Python/3.9/lib/python/site-packages/gymnasium/envs/registration.py:519: DeprecationWarning: [33mWARN: The environment HalfCheetah-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(

======================================================================
  Multi-Seed Statistical Power Experiment
  Mode: quick | n_seeds=10
  Envs: ['HalfCheetah-v4']
  Algorithms: ['Standard_PPO', 'HCGAE_Imp12', 'HCGAE_Imp12_SCR']
  Total runs: 30
  Estimated time: ~2 min (5 min/run)
======================================================================

  [1/30] SKIP HalfCheetah-v4 Standard_PPO seed=1
  [2/30] SKIP HalfCheetah-v4 Standard_PPO seed=2
  [3/30] SKIP HalfCheetah-v4 Standard_PPO seed=3
  [4/30] SKIP HalfCheetah-v4 Standard_PPO seed=4
  [5/30] SKIP HalfCheetah-v4 Standard_PPO seed=5
  [6/30] SKIP HalfCheetah-v4 Standard_PPO seed=6
  [7/30] SKIP HalfCheetah-v4 Standard_PPO seed=7
  [8/30] SKIP HalfCheetah-v4 Standard_PPO seed=8

  [9/30] HalfCheetah-v4 | Standard_PPO | seed=9
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  135168/300000 [█████████░░░░░░░░░░░]  45.1% | Eval=   18.5 Rec=-180.5 | VL=125.058 EV=+0.152 | ᾱ=0.159(±0.137) αmax=0.39 | c_mc=0.97 | bias=+9.355 var=22.844 SNR=0.210 | SCR=0.901(×0.90) ΔV=3.960 err_μ=13.845 err_ema=12.208 | δ:μ=-0.096 σ=5.212 r1=-0.46 | KL=0.0190 clip=0.27 |  2235fps    60s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  143360/300000 [█████████░░░░░░░░░░░]  47.8% | Eval=   59.0 Rec=-149.8 | VL=32.492 EV=-0.110 | ᾱ=0.163(±0.134) αmax=0.36 | c_mc=0.94 | bias=+4.888 var=16.077 SNR=0.156 | SCR=0.904(×0.90) ΔV=2.156 err_μ=8.248 err_ema=11.965 | δ:μ=-0.052 σ=4.560 r1=-0.45 | KL=0.0177 clip=0.25 |  2233fps    64s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  145408/300000 [█████████░░░░░░░░░░░]  48.5% | Eval=   59.0 Rec=-145.7 | VL=72.040 EV=+0.050 | ᾱ=0.160(±0.130) αmax=0.36 | c_mc=0.95 | bias=+1.789 var=18.646 SNR=0.056 | SCR=0.895(×0.89) ΔV=2.663 err_μ=10.893 err_ema=11.911 | δ:μ=-0.023 σ=4.203 r1=-0.42 | KL=0.0170 clip=0.25 |  2238fps    65s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  153600/300000 [██████████░░░░░░░░░░]  51.2% | Eval=   16.5 Rec= -95.2 | VL=34.564 EV=+0.600 | ᾱ=0.141(±0.115) αmax=0.32 | c_mc=0.95 | bias=+2.334 var=15.477 SNR=0.076 | SCR=0.843(×0.84) ΔV=1.774 err_μ=7.963 err_ema=11.464 | δ:μ=-0.022 σ=5.322 r1=-0.43 | KL=0.0179 clip=0.26 |  2232fps    69s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  155648/300000 [██████████░░░░░░░░░░]  51.9% | Eval=   16.5 Rec= -72.0 | VL=28.855 EV=-0.089 | ᾱ=0.149(±0.115) αmax=0.30 | c_mc=0.90 | bias=-5.189 var=12.313 SNR=0.207 | SCR=0.862(×0.86) ΔV=1.920 err_μ=9.026 err_ema=11.342 | δ:μ=+0.055 σ=4.248 r1=-0.44 | KL=0.0194 clip=0.29 |  2237fps    70s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  163840/300000 [██████████░░░░░░░░░░]  54.6% | Eval=   87.5 Rec= -62.0 | VL=95.257 EV=+0.091 | ᾱ=0.136(±0.103) αmax=0.28 | c_mc=0.88 | bias=-10.421 var=17.687 SNR=0.348 | SCR=0.850(×0.85) ΔV=3.227 err_μ=17.098 err_ema=11.572 | δ:μ=+0.112 σ=4.306 r1=-0.43 | KL=0.0201 clip=0.28 |  2230fps    73s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  165888/300000 [███████████░░░░░░░░░]  55.3% | Eval=   87.5 Rec= -44.9 | VL=29.075 EV=-0.382 | ᾱ=0.126(±0.105) αmax=0.28 | c_mc=0.88 | bias=-6.848 var=23.189 SNR=0.181 | SCR=0.879(×0.88) ΔV=1.889 err_μ=9.323 err_ema=11.459 | δ:μ=+0.070 σ=5.583 r1=-0.42 | KL=0.0192 clip=0.27 |  2235fps    74s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  174080/300000 [███████████░░░░░░░░░]  58.0% | Eval=  156.3 Rec= -33.0 | VL=45.863 EV=-0.126 | ᾱ=0.119(±0.095) αmax=0.25 | c_mc=0.90 | bias=-4.347 var=25.560 SNR=0.135 | SCR=0.840(×0.84) ΔV=1.811 err_μ=10.105 err_ema=11.489 | δ:μ=+0.050 σ=5.740 r1=-0.46 | KL=0.0201 clip=0.29 |  2229fps    78s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  176128/300000 [███████████░░░░░░░░░]  58.7% | Eval=  156.3 Rec= -39.6 | VL=72.569 EV=+0.074 | ᾱ=0.110(±0.094) αmax=0.25 | c_mc=0.92 | bias=+3.038 var=27.308 SNR=0.056 | SCR=0.833(×0.83) ΔV=1.955 err_μ=10.706 err_ema=11.449 | δ:μ=-0.022 σ=4.597 r1=-0.44 | KL=0.0185 clip=0.27 |  2233fps    79s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  184320/300000 [████████████░░░░░░░░]  61.4% | Eval=  245.1 Rec=  -3.6 | VL=102.087 EV=+0.090 | ᾱ=0.097(±0.081) αmax=0.24 | c_mc=0.95 | bias=+0.139 var=25.634 SNR=0.004 | SCR=0.839(×0.84) ΔV=1.968 err_μ=11.268 err_ema=11.366 | δ:μ=-0.009 σ=4.641 r1=-0.47 | KL=0.0229 clip=0.32 |  2232fps    83s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  186368/300000 [████████████░░░░░░░░]  62.1% | Eval=  245.1 Rec=  -1.8 | VL=63.002 EV=-0.031 | ᾱ=0.106(±0.088) αmax=0.24 | c_mc=0.95 | bias=-6.562 var=29.869 SNR=0.159 | SCR=0.847(×0.85) ΔV=1.926 err_μ=11.567 err_ema=11.376 | δ:μ=+0.057 σ=5.263 r1=-0.42 | KL=0.0214 clip=0.30 |  2232fps    83s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  194560/300000 [████████████░░░░░░░░]  64.9% | Eval=  282.9 Rec=  27.6 | VL=91.906 EV=+0.095 | ᾱ=0.106(±0.084) αmax=0.22 | c_mc=0.96 | bias=-11.859 var=29.017 SNR=0.304 | SCR=0.863(×0.86) ΔV=2.490 err_μ=15.977 err_ema=11.572 | δ:μ=+0.120 σ=5.722 r1=-0.46 | KL=0.0240 clip=0.32 |  2229fps    87s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  196608/300000 [█████████████░░░░░░░]  65.5% | Eval=  282.9 Rec=  37.1 | VL=74.543 EV=+0.057 | ᾱ=0.100(±0.080) αmax=0.22 | c_mc=0.95 | bias=+5.821 var=35.419 SNR=0.130 | SCR=0.863(×0.86) ΔV=1.836 err_μ=12.026 err_ema=11.595 | δ:μ=-0.051 σ=6.026 r1=-0.42 | KL=0.0234 clip=0.31 |  2231fps    88s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  204800/300000 [█████████████░░░░░░░]  68.3% | Eval=  280.4 Rec=  64.0 | VL=75.725 EV=+0.015 | ᾱ=0.091(±0.076) αmax=0.20 | c_mc=0.97 | bias=-0.620 var=28.556 SNR=0.044 | SCR=0.858(×0.86) ΔV=1.591 err_μ=11.162 err_ema=11.464 | δ:μ=+0.022 σ=4.788 r1=-0.45 | KL=0.0223 clip=0.30 |  2228fps    92s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  206848/300000 [█████████████░░░░░░░]  68.9% | Eval=  280.4 Rec=  65.7 | VL=36.469 EV=-0.073 | ᾱ=0.091(±0.074) αmax=0.20 | c_mc=0.97 | bias=-2.200 var=21.216 SNR=0.075 | SCR=0.860(×0.86) ΔV=1.138 err_μ=8.180 err_ema=11.300 | δ:μ=+0.021 σ=5.164 r1=-0.44 | KL=0.0246 clip=0.32 |  2230fps    93s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  215040/300000 [██████████████░░░░░░]  71.7% | Eval=  413.9 Rec=  73.0 | VL=179.469 EV=+0.052 | ᾱ=0.069(±0.059) αmax=0.17 | c_mc=0.98 | bias=+5.129 var=41.725 SNR=0.107 | SCR=0.825(×0.82) ΔV=1.858 err_μ=15.140 err_ema=11.300 | δ:μ=-0.057 σ=5.118 r1=-0.44 | KL=0.0242 clip=0.33 |  2227fps    97s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  217088/300000 [██████████████░░░░░░]  72.4% | Eval=  413.9 Rec=  79.0 | VL=65.049 EV=-0.009 | ᾱ=0.077(±0.064) αmax=0.17 | c_mc=0.98 | bias=-6.827 var=35.843 SNR=0.191 | SCR=0.833(×0.83) ΔV=1.404 err_μ=11.489 err_ema=11.309 | δ:μ=+0.085 σ=5.417 r1=-0.44 | KL=0.0244 clip=0.32 |  2229fps    97s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  225280/300000 [███████████████░░░░░]  75.1% | Eval=  462.8 Rec= 107.0 | VL=92.071 EV=+0.082 | ᾱ=0.075(±0.059) αmax=0.16 | c_mc=0.98 | bias=-9.125 var=28.709 SNR=0.242 | SCR=0.840(×0.84) ΔV=1.590 err_μ=14.569 err_ema=11.234 | δ:μ=+0.091 σ=4.928 r1=-0.47 | KL=0.0234 clip=0.31 |  2225fps   101s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  227328/300000 [███████████████░░░░░]  75.8% | Eval=  462.8 Rec= 106.8 | VL=70.748 EV=-0.032 | ᾱ=0.066(±0.056) αmax=0.15 | c_mc=0.97 | bias=+10.168 var=39.241 SNR=0.244 | SCR=0.854(×0.85) ΔV=1.389 err_μ=12.386 err_ema=11.291 | δ:μ=-0.104 σ=5.614 r1=-0.44 | KL=0.0267 clip=0.35 |  2228fps   102s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  235520/300000 [███████████████░░░░░]  78.5% | Eval=  491.4 Rec= 165.6 | VL=143.619 EV=+0.120 | ᾱ=0.062(±0.053) αmax=0.14 | c_mc=0.97 | bias=-6.327 var=38.444 SNR=0.170 | SCR=0.842(×0.84) ΔV=1.542 err_μ=15.220 err_ema=11.409 | δ:μ=+0.072 σ=5.515 r1=-0.42 | KL=0.0247 clip=0.33 |  2226fps   106s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  237568/300000 [███████████████░░░░░]  79.2% | Eval=  491.4 Rec= 170.5 | VL=97.061 EV=-0.006 | ᾱ=0.058(±0.049) αmax=0.13 | c_mc=0.96 | bias=+6.744 var=53.037 SNR=0.133 | SCR=0.842(×0.84) ΔV=1.226 err_μ=12.725 err_ema=11.475 | δ:μ=-0.062 σ=6.674 r1=-0.43 | KL=0.0257 clip=0.35 |  2230fps   107s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  245760/300000 [████████████████░░░░]  81.9% | Eval=  491.2 Rec= 166.6 | VL=69.711 EV=+0.102 | ᾱ=0.058(±0.046) αmax=0.12 | c_mc=0.97 | bias=-7.158 var=35.450 SNR=0.162 | SCR=0.843(×0.84) ΔV=1.060 err_μ=12.197 err_ema=11.325 | δ:μ=+0.058 σ=5.251 r1=-0.45 | KL=0.0293 clip=0.36 |  2227fps   110s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  247808/300000 [████████████████░░░░]  82.6% | Eval=  491.2 Rec= 184.0 | VL=91.978 EV=+0.034 | ᾱ=0.056(±0.045) αmax=0.12 | c_mc=0.96 | bias=-9.178 var=43.378 SNR=0.211 | SCR=0.856(×0.86) ΔV=1.213 err_μ=14.386 err_ema=11.478 | δ:μ=+0.091 σ=5.688 r1=-0.45 | KL=0.0268 clip=0.34 |  2229fps   111s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  256000/300000 [█████████████████░░░]  85.3% | Eval=  548.5 Rec= 185.1 | VL=86.641 EV=+0.049 | ᾱ=0.052(±0.043) αmax=0.11 | c_mc=0.98 | bias=+0.627 var=31.502 SNR=0.034 | SCR=0.851(×0.85) ΔV=0.933 err_μ=11.514 err_ema=11.469 | δ:μ=-0.010 σ=4.483 r1=-0.44 | KL=0.0285 clip=0.35 |  2227fps   115s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  258048/300000 [█████████████████░░░]  86.0% | Eval=  548.5 Rec= 190.2 | VL=115.391 EV=+0.098 | ᾱ=0.048(±0.040) αmax=0.11 | c_mc=0.98 | bias=+0.976 var=41.752 SNR=0.005 | SCR=0.842(×0.84) ΔV=1.011 err_μ=13.127 err_ema=11.552 | δ:μ=+0.005 σ=5.465 r1=-0.45 | KL=0.0283 clip=0.35 |  2228fps   116s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  266240/300000 [█████████████████░░░]  88.7% | Eval=  605.9 Rec= 220.4 | VL=61.238 EV=-0.140 | ᾱ=0.051(±0.040) αmax=0.11 | c_mc=0.94 | bias=-18.004 var=45.021 SNR=0.440 | SCR=0.896(×0.90) ΔV=1.377 err_μ=18.662 err_ema=13.158 | δ:μ=+0.194 σ=6.769 r1=-0.46 | KL=0.0292 clip=0.36 |  2226fps   120s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  268288/300000 [█████████████████░░░]  89.4% | Eval=  605.9 Rec= 228.2 | VL=77.786 EV=+0.032 | ᾱ=0.046(±0.038) αmax=0.10 | c_mc=0.96 | bias=+2.009 var=32.388 SNR=0.052 | SCR=0.885(×0.89) ΔV=0.813 err_μ=10.990 err_ema=13.050 | δ:μ=-0.015 σ=5.068 r1=-0.44 | KL=0.0296 clip=0.36 |  2228fps   120s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  276480/300000 [██████████████████░░]  92.2% | Eval=  635.8 Rec= 233.4 | VL=128.558 EV=+0.017 | ᾱ=0.043(±0.035) αmax=0.09 | c_mc=0.95 | bias=-2.343 var=58.679 SNR=0.023 | SCR=0.854(×0.85) ΔV=0.976 err_μ=14.888 err_ema=13.262 | δ:μ=+0.011 σ=7.170 r1=-0.43 | KL=0.0317 clip=0.37 |  2225fps   124s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  278528/300000 [██████████████████░░]  92.8% | Eval=  635.8 Rec= 242.1 | VL=73.987 EV=+0.015 | ᾱ=0.042(±0.035) αmax=0.09 | c_mc=0.95 | bias=-7.383 var=44.293 SNR=0.183 | SCR=0.858(×0.86) ΔV=0.826 err_μ=12.369 err_ema=13.217 | δ:μ=+0.081 σ=6.318 r1=-0.45 | KL=0.0292 clip=0.36 |  2228fps   125s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  286720/300000 [███████████████████░]  95.6% | Eval=  581.1 Rec= 271.7 | VL=88.691 EV=-0.085 | ᾱ=0.039(±0.031) αmax=0.08 | c_mc=0.90 | bias=-4.314 var=54.264 SNR=0.089 | SCR=0.820(×0.82) ΔV=0.800 err_μ=13.465 err_ema=13.237 | δ:μ=+0.044 σ=6.765 r1=-0.44 | KL=0.0300 clip=0.38 |  2223fps   129s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  288768/300000 [███████████████████░]  96.3% | Eval=  581.1 Rec= 271.9 | VL=66.161 EV=+0.059 | ᾱ=0.036(±0.030) αmax=0.08 | c_mc=0.92 | bias=-3.295 var=41.167 SNR=0.049 | SCR=0.815(×0.81) ΔV=0.608 err_μ=10.372 err_ema=13.094 | δ:μ=+0.017 σ=5.775 r1=-0.46 | KL=0.0338 clip=0.40 |  2221fps   130s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  296960/300000 [███████████████████░]  99.0% | Eval=  638.4 Rec= 280.5 | VL=97.284 EV=+0.119 | ᾱ=0.033(±0.027) αmax=0.08 | c_mc=0.86 | bias=+1.025 var=64.376 SNR=0.028 | SCR=0.772(×0.77) ΔV=0.694 err_μ=12.598 err_ema=13.302 | δ:μ=-0.019 σ=7.054 r1=-0.43 | KL=0.0313 clip=0.38 |  2216fps   134s
  [HCGAE_Imp12_s8    |①✓②✓③✗④✗⑤✓]  299008/300000 [███████████████████░]  99.7% | Eval=  638.4 Rec= 273.3 | VL=90.866 EV=+0.021 | ᾱ=0.034(±0.029) αmax=0.08 | c_mc=0.86 | bias=+1.256 var=59.050 SNR=0.027 | SCR=0.772(×0.77) ΔV=0.694 err_μ=12.350 err_ema=13.255 | δ:μ=-0.010 σ=6.081 r1=-0.42 | KL=0.0333 clip=0.40 |  2218fps   135s
  ✓ [HCGAE_Imp12_s8] 完成 | 耗时=135.5s | 最终=602.0 | 最高=638.4
  -> HCGAE_Imp12_SCR HalfCheetah-v4 s8: 602.0 (136s)
     Running: mean=758.6 ± 161.8 (n=8)
  Saved -> results/MultiSeedPower/multiseed_summary_n10.json

  [29/30] HalfCheetah-v4 | HCGAE_Imp12_SCR | seed=9
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]    2048/300000 [░░░░░░░░░░░░░░░░░░░░]   0.7% | Eval=    N/A Rec=-667.5 | VL=1526.390 EV=-0.001 | ᾱ=0.363(±0.239) αmax=0.70 | c_mc=1.00 | bias=+63.099 var=9.615 SNR=2.064 | SCR=1.239(×1.00) ΔV=26.869 err_μ=63.104 err_ema=4.105 | δ:μ=-0.654 σ=0.986 r1=+0.08 | KL=0.0081 clip=0.12 |  2728fps     1s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   10240/300000 [░░░░░░░░░░░░░░░░░░░░]   3.4% | Eval=   -3.3 Rec=-619.6 | VL=127.235 EV=+0.075 | ᾱ=0.289(±0.236) αmax=0.70 | c_mc=1.00 | bias=-11.236 var=7.229 SNR=0.322 | SCR=1.316(×1.00) ΔV=7.129 err_μ=14.379 err_ema=7.562 | δ:μ=+0.118 σ=4.616 r1=-0.30 | KL=0.0101 clip=0.15 |  2254fps     5s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   12288/300000 [░░░░░░░░░░░░░░░░░░░░]   4.1% | Eval=   -3.3 Rec=-618.8 | VL=60.604 EV=+0.062 | ᾱ=0.317(±0.239) αmax=0.69 | c_mc=0.99 | bias=+6.667 var=9.897 SNR=0.173 | SCR=1.272(×1.00) ΔV=5.217 err_μ=10.989 err_ema=7.733 | δ:μ=-0.074 σ=6.605 r1=-0.40 | KL=0.0088 clip=0.13 |  2319fps     5s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   20480/300000 [█░░░░░░░░░░░░░░░░░░░]   6.8% | Eval=  -20.5 Rec=-608.1 | VL=34.530 EV=+0.234 | ᾱ=0.291(±0.240) αmax=0.68 | c_mc=0.98 | bias=-2.207 var=6.679 SNR=0.042 | SCR=1.085(×1.00) ΔV=3.736 err_μ=7.583 err_ema=8.584 | δ:μ=+0.022 σ=4.885 r1=-0.42 | KL=0.0099 clip=0.15 |  2179fps     9s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   22528/300000 [█░░░░░░░░░░░░░░░░░░░]   7.5% | Eval=  -20.5 Rec=-597.0 | VL=157.277 EV=+0.091 | ᾱ=0.289(±0.247) αmax=0.67 | c_mc=0.96 | bias=+5.205 var=14.275 SNR=0.119 | SCR=1.054(×1.00) ΔV=7.386 err_μ=15.509 err_ema=8.930 | δ:μ=-0.049 σ=6.193 r1=-0.47 | KL=0.0081 clip=0.12 |  2212fps    10s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   30720/300000 [██░░░░░░░░░░░░░░░░░░]  10.2% | Eval=    7.3 Rec=-572.3 | VL=122.208 EV=+0.019 | ᾱ=0.251(±0.217) αmax=0.63 | c_mc=0.95 | bias=+1.319 var=11.766 SNR=0.018 | SCR=0.954(×0.95) ΔV=5.820 err_μ=12.326 err_ema=9.747 | δ:μ=-0.037 σ=5.442 r1=-0.42 | KL=0.0096 clip=0.15 |  2179fps    14s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   32768/300000 [██░░░░░░░░░░░░░░░░░░]  10.9% | Eval=    7.3 Rec=-559.7 | VL=73.492 EV=-0.030 | ᾱ=0.270(±0.227) αmax=0.62 | c_mc=0.95 | bias=-5.054 var=17.022 SNR=0.096 | SCR=0.943(×0.94) ΔV=5.273 err_μ=12.069 err_ema=9.863 | δ:μ=+0.058 σ=7.467 r1=-0.41 | KL=0.0091 clip=0.13 |  2201fps    15s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   40960/300000 [██░░░░░░░░░░░░░░░░░░]  13.7% | Eval=   24.8 Rec=-522.4 | VL=41.349 EV=+0.362 | ᾱ=0.235(±0.185) αmax=0.55 | c_mc=0.95 | bias=-2.860 var=7.556 SNR=0.103 | SCR=0.863(×0.86) ΔV=3.407 err_μ=8.653 err_ema=10.330 | δ:μ=+0.040 σ=4.277 r1=-0.46 | KL=0.0120 clip=0.18 |  2179fps    19s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   43008/300000 [██░░░░░░░░░░░░░░░░░░]  14.3% | Eval=   24.8 Rec=-509.2 | VL=80.902 EV=+0.327 | ᾱ=0.216(±0.174) αmax=0.52 | c_mc=0.92 | bias=+1.705 var=20.008 SNR=0.037 | SCR=0.839(×0.84) ΔV=3.882 err_μ=10.790 err_ema=10.353 | δ:μ=-0.021 σ=7.255 r1=-0.49 | KL=0.0130 clip=0.19 |  2197fps    20s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   51200/300000 [███░░░░░░░░░░░░░░░░░]  17.1% | Eval=   10.0 Rec=-474.7 | VL=65.625 EV=+0.273 | ᾱ=0.272(±0.226) αmax=0.62 | c_mc=1.00 | bias=-11.779 var=8.129 SNR=0.395 | SCR=0.938(×0.94) ΔV=5.864 err_μ=13.256 err_ema=11.507 | δ:μ=+0.135 σ=4.399 r1=-0.39 | KL=0.0111 clip=0.17 |  2191fps    23s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   53248/300000 [███░░░░░░░░░░░░░░░░░]  17.7% | Eval=   10.0 Rec=-473.5 | VL=155.676 EV=-0.167 | ᾱ=0.231(±0.197) αmax=0.59 | c_mc=0.98 | bias=+6.288 var=15.189 SNR=0.111 | SCR=0.919(×0.92) ΔV=6.324 err_μ=14.461 err_ema=11.655 | δ:μ=-0.066 σ=5.113 r1=-0.44 | KL=0.0128 clip=0.20 |  2205fps    24s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   61440/300000 [████░░░░░░░░░░░░░░░░]  20.5% | Eval=   28.3 Rec=-435.7 | VL=75.216 EV=-0.027 | ᾱ=0.233(±0.190) αmax=0.54 | c_mc=0.95 | bias=+1.862 var=13.810 SNR=0.045 | SCR=0.880(×0.88) ΔV=4.090 err_μ=10.776 err_ema=11.609 | δ:μ=-0.017 σ=5.353 r1=-0.40 | KL=0.0113 clip=0.18 |  2200fps    28s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   63488/300000 [████░░░░░░░░░░░░░░░░]  21.2% | Eval=   28.3 Rec=-417.8 | VL=51.654 EV=+0.005 | ᾱ=0.259(±0.209) αmax=0.55 | c_mc=0.96 | bias=-10.090 var=14.680 SNR=0.273 | SCR=0.901(×0.90) ΔV=4.973 err_μ=12.520 err_ema=11.655 | δ:μ=+0.114 σ=6.296 r1=-0.44 | KL=0.0119 clip=0.19 |  2213fps    29s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   71680/300000 [████░░░░░░░░░░░░░░░░]  23.9% | Eval=   16.2 Rec=-361.4 | VL=34.490 EV=+0.317 | ᾱ=0.229(±0.175) αmax=0.50 | c_mc=0.91 | bias=+7.857 var=9.842 SNR=0.251 | SCR=0.864(×0.86) ΔV=3.399 err_μ=10.071 err_ema=11.362 | δ:μ=-0.074 σ=3.906 r1=-0.46 | KL=0.0121 clip=0.18 |  2205fps    33s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   73728/300000 [████░░░░░░░░░░░░░░░░]  24.6% | Eval=   16.2 Rec=-348.8 | VL=58.330 EV=+0.343 | ᾱ=0.198(±0.166) αmax=0.47 | c_mc=0.89 | bias=+0.713 var=11.518 SNR=0.043 | SCR=0.840(×0.84) ΔV=3.159 err_μ=9.534 err_ema=11.271 | δ:μ=-0.013 σ=4.766 r1=-0.42 | KL=0.0133 clip=0.20 |  2214fps    33s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   81920/300000 [█████░░░░░░░░░░░░░░░]  27.3% | Eval=   26.5 Rec=-288.9 | VL=63.515 EV=+0.304 | ᾱ=0.198(±0.155) αmax=0.44 | c_mc=0.87 | bias=+1.655 var=13.200 SNR=0.029 | SCR=0.829(×0.83) ΔV=3.562 err_μ=11.793 err_ema=11.123 | δ:μ=-0.007 σ=4.182 r1=-0.47 | KL=0.0123 clip=0.19 |  2203fps    37s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   83968/300000 [█████░░░░░░░░░░░░░░░]  28.0% | Eval=   26.5 Rec=-278.1 | VL=49.427 EV=-0.284 | ᾱ=0.192(±0.162) αmax=0.44 | c_mc=0.85 | bias=-6.588 var=18.713 SNR=0.179 | SCR=0.846(×0.85) ΔV=3.560 err_μ=11.438 err_ema=11.139 | δ:μ=+0.071 σ=5.212 r1=-0.42 | KL=0.0134 clip=0.21 |  2209fps    38s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   92160/300000 [██████░░░░░░░░░░░░░░]  30.7% | Eval=   65.5 Rec=-244.5 | VL=38.584 EV=+0.086 | ᾱ=0.211(±0.170) αmax=0.45 | c_mc=0.91 | bias=-7.543 var=10.970 SNR=0.238 | SCR=0.859(×0.86) ΔV=3.305 err_μ=10.293 err_ema=11.140 | δ:μ=+0.071 σ=4.493 r1=-0.46 | KL=0.0159 clip=0.24 |  2196fps    42s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]   94208/300000 [██████░░░░░░░░░░░░░░]  31.4% | Eval=   65.5 Rec=-226.3 | VL=72.708 EV=-0.329 | ᾱ=0.192(±0.155) αmax=0.45 | c_mc=0.91 | bias=+2.115 var=17.384 SNR=0.015 | SCR=0.861(×0.86) ΔV=4.100 err_μ=13.129 err_ema=11.240 | δ:μ=-0.014 σ=4.756 r1=-0.47 | KL=0.0141 clip=0.21 |  2204fps    43s
  [HCGAE_Imp12_s9    |①✓②✓③✗④✗⑤✓]  102400/300000 [██████░░░░░░░░░░░░░░]  34.1% | Eval=  130.7 Rec=-190.2 | VL=83.164 EV=+0.148 | ᾱ=0.202(±0.165) αmax=0.44 | c_mc=0.95 | bias=-5.862 var=12.800 SNR=0.169 | SCR=0.843(×0.84) ΔV=3.921 err_μ=12.345 err_ema=10.971 | δ:μ=+0.058 σ=3.729 r1=-0.43 | KL=0.0143 clip=0.22 |  2201fps    47s
